sample,pct_miss,city,site_abbv,nlcd_urban_pct,id,management_type,name,value
TO.BA.AA.U.3,(69),Baltimore,AA,60.90900528817574,3,U,K1,0.042
TO.BA.AA.U.3,(69),Baltimore,AA,60.90900528817574,3,U,K2,0.957
TO.BA.AA.U.3,(69),Baltimore,AA,60.90900528817574,3,U,K3,0.001
TO.BA.AA.U.5,(71),Baltimore,AA,60.90900528817574,5,U,K1,0.017
TO.BA.AA.U.5,(71),Baltimore,AA,60.90900528817574,5,U,K2,0.026
TO.BA.AA.U.5,(71),Baltimore,AA,60.90900528817574,5,U,K3,0.957
TO.BA.DHI.U.5,(99),Baltimore,DHI,62.62271578809053,5,U,K1,0.433
TO.BA.DHI.U.5,(99),Baltimore,DHI,62.62271578809053,5,U,K2,0.148
TO.BA.DHI.U.5,(99),Baltimore,DHI,62.62271578809053,5,U,K3,0.42
TO.MN.L02-TO.M.1,(63),Minneapolis,L02-TO,63.36575489463032,1,M,K1,0.997
TO.MN.L02-TO.M.1,(63),Minneapolis,L02-TO,63.36575489463032,1,M,K2,0.001
TO.MN.L02-TO.M.1,(63),Minneapolis,L02-TO,63.36575489463032,1,M,K3,0.002
TO.MN.L02-TO.M.3,(59),Minneapolis,L02-TO,63.36575489463032,3,M,K1,0.99
TO.MN.L02-TO.M.3,(59),Minneapolis,L02-TO,63.36575489463032,3,M,K2,0.001
TO.MN.L02-TO.M.3,(59),Minneapolis,L02-TO,63.36575489463032,3,M,K3,0.009
TO.MN.L02-TO.M.4,(62),Minneapolis,L02-TO,63.36575489463032,4,M,K1,0.996
TO.MN.L02-TO.M.4,(62),Minneapolis,L02-TO,63.36575489463032,4,M,K2,0.001
TO.MN.L02-TO.M.4,(62),Minneapolis,L02-TO,63.36575489463032,4,M,K3,0.003
TO.LA.WHI.M.5,(76),Los Angeles,WHI,64.47090966205901,5,M,K1,0.002
TO.LA.WHI.M.5,(76),Los Angeles,WHI,64.47090966205901,5,M,K2,0.997
TO.LA.WHI.M.5,(76),Los Angeles,WHI,64.47090966205901,5,M,K3,0.001
TO.LA.ROS.M.1,(71),Los Angeles,ROS,64.49265713419467,1,M,K1,0.001
TO.LA.ROS.M.1,(71),Los Angeles,ROS,64.49265713419467,1,M,K2,0.002
TO.LA.ROS.M.1,(71),Los Angeles,ROS,64.49265713419467,1,M,K3,0.997
TO.LA.ROS.M.3,(88),Los Angeles,ROS,64.49265713419467,3,M,K1,0.009
TO.LA.ROS.M.3,(88),Los Angeles,ROS,64.49265713419467,3,M,K2,0.018
TO.LA.ROS.M.3,(88),Los Angeles,ROS,64.49265713419467,3,M,K3,0.973
TO.BA.FH.U.1,(99),Baltimore,FH,69.49285252042446,1,U,K1,0.422
TO.BA.FH.U.1,(99),Baltimore,FH,69.49285252042446,1,U,K2,0.319
TO.BA.FH.U.1,(99),Baltimore,FH,69.49285252042446,1,U,K3,0.26
TO.BA.FH.U.2,(64),Baltimore,FH,69.49285252042446,2,U,K1,0.358
TO.BA.FH.U.2,(64),Baltimore,FH,69.49285252042446,2,U,K2,0.641
TO.BA.FH.U.2,(64),Baltimore,FH,69.49285252042446,2,U,K3,0.001
TO.BA.FH.U.4,(72),Baltimore,FH,69.49285252042446,4,U,K1,0.987
TO.BA.FH.U.4,(72),Baltimore,FH,69.49285252042446,4,U,K2,0.008
TO.BA.FH.U.4,(72),Baltimore,FH,69.49285252042446,4,U,K3,0.005
TO.BA.FH.U.5,(88),Baltimore,FH,69.49285252042446,5,U,K1,0.6
TO.BA.FH.U.5,(88),Baltimore,FH,69.49285252042446,5,U,K2,0.398
TO.BA.FH.U.5,(88),Baltimore,FH,69.49285252042446,5,U,K3,0.002
TO.MN.L03-TO.M.1,(63),Minneapolis,L03-TO,71.9301468360048,1,M,K1,0.661
TO.MN.L03-TO.M.1,(63),Minneapolis,L03-TO,71.9301468360048,1,M,K2,0.336
TO.MN.L03-TO.M.1,(63),Minneapolis,L03-TO,71.9301468360048,1,M,K3,0.003
TO.MN.L03-TO.M.2,(59),Minneapolis,L03-TO,71.9301468360048,2,M,K1,0.993
TO.MN.L03-TO.M.2,(59),Minneapolis,L03-TO,71.9301468360048,2,M,K2,0.006
TO.MN.L03-TO.M.2,(59),Minneapolis,L03-TO,71.9301468360048,2,M,K3,0.001
TO.MN.L03-TO.M.4,(60),Minneapolis,L03-TO,71.9301468360048,4,M,K1,0.65
TO.MN.L03-TO.M.4,(60),Minneapolis,L03-TO,71.9301468360048,4,M,K2,0.349
TO.MN.L03-TO.M.4,(60),Minneapolis,L03-TO,71.9301468360048,4,M,K3,0.001
TO.BA.PIK.U.2,(58),Baltimore,PIK,72.89020370946608,2,U,K1,0.994
TO.BA.PIK.U.2,(58),Baltimore,PIK,72.89020370946608,2,U,K2,0.003
TO.BA.PIK.U.2,(58),Baltimore,PIK,72.89020370946608,2,U,K3,0.003
TO.BA.PIK.U.3,(74),Baltimore,PIK,72.89020370946608,3,U,K1,0.004
TO.BA.PIK.U.3,(74),Baltimore,PIK,72.89020370946608,3,U,K2,0.451
TO.BA.PIK.U.3,(74),Baltimore,PIK,72.89020370946608,3,U,K3,0.545
TO.BA.PIK.U.4,(61),Baltimore,PIK,72.89020370946608,4,U,K1,0.98
TO.BA.PIK.U.4,(61),Baltimore,PIK,72.89020370946608,4,U,K2,0.018
TO.BA.PIK.U.4,(61),Baltimore,PIK,72.89020370946608,4,U,K3,0.001
TO.BA.PIK.U.5,(84),Baltimore,PIK,72.89020370946608,5,U,K1,0.003
TO.BA.PIK.U.5,(84),Baltimore,PIK,72.89020370946608,5,U,K2,0.991
TO.BA.PIK.U.5,(84),Baltimore,PIK,72.89020370946608,5,U,K3,0.006
TO.MN.L02-TO.U.1,(60),Minneapolis,L02-TO,79.4334148279093,1,U,K1,0.001
TO.MN.L02-TO.U.1,(60),Minneapolis,L02-TO,79.4334148279093,1,U,K2,0.001
TO.MN.L02-TO.U.1,(60),Minneapolis,L02-TO,79.4334148279093,1,U,K3,0.998
TO.MN.L02-TO.U.2,(77),Minneapolis,L02-TO,79.4334148279093,2,U,K1,0.993
TO.MN.L02-TO.U.2,(77),Minneapolis,L02-TO,79.4334148279093,2,U,K2,0.006
TO.MN.L02-TO.U.2,(77),Minneapolis,L02-TO,79.4334148279093,2,U,K3,0.001
TO.MN.L02-TO.U.3,(52),Minneapolis,L02-TO,79.4334148279093,3,U,K1,0.001
TO.MN.L02-TO.U.3,(52),Minneapolis,L02-TO,79.4334148279093,3,U,K2,0.001
TO.MN.L02-TO.U.3,(52),Minneapolis,L02-TO,79.4334148279093,3,U,K3,0.998
TO.MN.L02-TO.U.4,(62),Minneapolis,L02-TO,79.4334148279093,4,U,K1,0.101
TO.MN.L02-TO.U.4,(62),Minneapolis,L02-TO,79.4334148279093,4,U,K2,0.692
TO.MN.L02-TO.U.4,(62),Minneapolis,L02-TO,79.4334148279093,4,U,K3,0.207
TO.LA.PEP.M.1,(66),Los Angeles,PEP,81.72646370996557,1,M,K1,0.987
TO.LA.PEP.M.1,(66),Los Angeles,PEP,81.72646370996557,1,M,K2,0.011
TO.LA.PEP.M.1,(66),Los Angeles,PEP,81.72646370996557,1,M,K3,0.002
TO.LA.PEP.M.3,(64),Los Angeles,PEP,81.72646370996557,3,M,K1,0.444
TO.LA.PEP.M.3,(64),Los Angeles,PEP,81.72646370996557,3,M,K2,0.554
TO.LA.PEP.M.3,(64),Los Angeles,PEP,81.72646370996557,3,M,K3,0.001
TO.LA.PEP.M.5,(46),Los Angeles,PEP,81.72646370996557,5,M,K1,0.333
TO.LA.PEP.M.5,(46),Los Angeles,PEP,81.72646370996557,5,M,K2,0.651
TO.LA.PEP.M.5,(46),Los Angeles,PEP,81.72646370996557,5,M,K3,0.016
TO.BA.ML.U.1,(69),Baltimore,ML,85.12383662247483,1,U,K1,0.997
TO.BA.ML.U.1,(69),Baltimore,ML,85.12383662247483,1,U,K2,0.002
TO.BA.ML.U.1,(69),Baltimore,ML,85.12383662247483,1,U,K3,0.001
TO.BA.ML.U.2,(66),Baltimore,ML,85.12383662247483,2,U,K1,0.702
TO.BA.ML.U.2,(66),Baltimore,ML,85.12383662247483,2,U,K2,0.19
TO.BA.ML.U.2,(66),Baltimore,ML,85.12383662247483,2,U,K3,0.108
TO.BA.ML.U.3,(79),Baltimore,ML,85.12383662247483,3,U,K1,0.968
TO.BA.ML.U.3,(79),Baltimore,ML,85.12383662247483,3,U,K2,0.029
TO.BA.ML.U.3,(79),Baltimore,ML,85.12383662247483,3,U,K3,0.002
TO.BA.ML.U.5,(71),Baltimore,ML,85.12383662247483,5,U,K1,0.003
TO.BA.ML.U.5,(71),Baltimore,ML,85.12383662247483,5,U,K2,0.984
TO.BA.ML.U.5,(71),Baltimore,ML,85.12383662247483,5,U,K3,0.013
TO.MN.L09-TO.M.1,(80),Minneapolis,L09-TO,85.22009069594164,1,M,K1,0.655
TO.MN.L09-TO.M.1,(80),Minneapolis,L09-TO,85.22009069594164,1,M,K2,0.342
TO.MN.L09-TO.M.1,(80),Minneapolis,L09-TO,85.22009069594164,1,M,K3,0.003
TO.MN.L09-TO.M.2,(57),Minneapolis,L09-TO,85.22009069594164,2,M,K1,0.995
TO.MN.L09-TO.M.2,(57),Minneapolis,L09-TO,85.22009069594164,2,M,K2,0.001
TO.MN.L09-TO.M.2,(57),Minneapolis,L09-TO,85.22009069594164,2,M,K3,0.003
TO.MN.L09-TO.M.4,(63),Minneapolis,L09-TO,85.22009069594164,4,M,K1,0.041
TO.MN.L09-TO.M.4,(63),Minneapolis,L09-TO,85.22009069594164,4,M,K2,0.959
TO.MN.L09-TO.M.4,(63),Minneapolis,L09-TO,85.22009069594164,4,M,K3,0.001
TO.MN.L09-TO.M.5,(75),Minneapolis,L09-TO,85.22009069594164,5,M,K1,0.003
TO.MN.L09-TO.M.5,(75),Minneapolis,L09-TO,85.22009069594164,5,M,K2,0.115
TO.MN.L09-TO.M.5,(75),Minneapolis,L09-TO,85.22009069594164,5,M,K3,0.882
TO.LA.VNS.M.2,(74),Los Angeles,VNS,89.73171779433474,2,M,K1,0.998
TO.LA.VNS.M.2,(74),Los Angeles,VNS,89.73171779433474,2,M,K2,0.002
TO.LA.VNS.M.2,(74),Los Angeles,VNS,89.73171779433474,2,M,K3,0.001
TO.LA.VNS.M.3,(73),Los Angeles,VNS,89.73171779433474,3,M,K1,0.001
TO.LA.VNS.M.3,(73),Los Angeles,VNS,89.73171779433474,3,M,K2,0.997
TO.LA.VNS.M.3,(73),Los Angeles,VNS,89.73171779433474,3,M,K3,0.002
TO.LA.VNS.M.5,(78),Los Angeles,VNS,89.73171779433474,5,M,K1,0.243
TO.LA.VNS.M.5,(78),Los Angeles,VNS,89.73171779433474,5,M,K2,0.753
TO.LA.VNS.M.5,(78),Los Angeles,VNS,89.73171779433474,5,M,K3,0.004
TO.LA.COM.M.1,(63),Los Angeles,COM,91.65328372612268,1,M,K1,0.002
TO.LA.COM.M.1,(63),Los Angeles,COM,91.65328372612268,1,M,K2,0.996
TO.LA.COM.M.1,(63),Los Angeles,COM,91.65328372612268,1,M,K3,0.002
TO.LA.COM.M.2,(85),Los Angeles,COM,91.65328372612268,2,M,K1,0.012
TO.LA.COM.M.2,(85),Los Angeles,COM,91.65328372612268,2,M,K2,0.983
TO.LA.COM.M.2,(85),Los Angeles,COM,91.65328372612268,2,M,K3,0.006
TO.LA.COM.M.3,(65),Los Angeles,COM,91.65328372612268,3,M,K1,0.995
TO.LA.COM.M.3,(65),Los Angeles,COM,91.65328372612268,3,M,K2,0.002
TO.LA.COM.M.3,(65),Los Angeles,COM,91.65328372612268,3,M,K3,0.003
TO.LA.COM.M.4,(50),Los Angeles,COM,91.65328372612268,4,M,K1,0.001
TO.LA.COM.M.4,(50),Los Angeles,COM,91.65328372612268,4,M,K2,0.992
TO.LA.COM.M.4,(50),Los Angeles,COM,91.65328372612268,4,M,K3,0.006
