Obs.	LS.BA.CP.U.2	LS.BA.CP.U.4	LS.BA.CP.U.5	LS.BA.DHI.U.2	LS.BA.GA.U.1	LS.BA.GA.U.3	LS.BA.ML.U.2	LS.BA.ML.U.4	LS.BA.ML.U.5	LS.BA.PIK.U.1	LS.BA.PIK.U.2	LS.BA.PIK.U.3	LS.BA.PIK.U.5	LS.BA.PSP.M.1	LS.BA.WB.U.1	LS.BA.WB.U.2	LS.BA.WB.U.3	LS.BA.WB.U.5	LS.BA.WBO.U.3	LS.BA.WBO.U.5	LS.BO.HC4.M.2	LS.BO.HC4.M.3	LS.BO.HC4.M.4	LS.BO.I1.U.1	LS.BO.I2.U.1	LS.BO.I2.U.3	LS.BO.I2.U.4	LS.BO.I2.U.5	LS.BO.I4.U.1	LS.BO.I4.U.2	LS.BO.LC1.M.2	LS.BO.LC2.M.1	LS.BO.LC4.M.2	LS.BO.LC4.M.4	LS.BO.LC4.M.5	LS.BO.R1.U.1	LS.BO.R1.U.2	LS.BO.R2.U.2	LS.BO.R3.U.1	LS.BO.R3.U.2	LS.BO.R3.U.3	LS.BO.R4.U.1	LS.BO.R4.U.2	LS.BO.R4.U.4	LS.BO.WL1.M.1	LS.BO.WL1.M.2	LS.BO.WL1.M.3	LS.BO.WL2.M.1	LS.BO.WL2.M.2	LS.BO.WL2.M.3	LS.BO.WL3.M.1	LS.BO.WL3.M.3	LS.BO.WL3.M.4	LS.BO.WL3.M.5	LS.LA.ARR.U.1	LS.LA.ARR.U.2	LS.LA.ARR.U.3	LS.LA.ARR.U.4	LS.LA.ARR.U.5	LS.LA.ESM.M.1	LS.LA.ESM.M.2	LS.LA.ESM.M.4	LS.LA.ESM.M.5	LS.LA.FIG.U.1	LS.LA.FIG.U.3	LS.LA.FIG.U.5	LS.LA.GLO.M.3	LS.LA.GLO.M.5	LS.LA.GRI.M.1	LS.LA.GRI.M.3	LS.LA.HOW.U.1	LS.LA.HOW.U.3	LS.LA.HOW.U.4	LS.LA.HOW.U.5	LS.LA.MAD.M.1	LS.LA.MAD.M.2	LS.LA.MAD.M.4	LS.LA.NAV.M.2	LS.LA.NAV.M.4	LS.LA.NAV.M.5	LS.LA.NVR.U.1	LS.LA.PAR.M.2	LS.LA.PAR.M.4	LS.LA.SAN.U.1	LS.LA.SAN.U.2	LS.LA.SAN.U.3	LS.LA.SAN.U.4	LS.LA.SAN.U.5	LS.LA.SHO.M.1	LS.LA.SHO.M.2	LS.LA.SHO.M.3	LS.LA.SHO.M.4	LS.LA.SHO.M.5	LS.LA.SSV.M.1	LS.LA.SSV.M.2	LS.LA.SSV.M.3	LS.LA.SSV.M.4	LS.LA.SSV.M.5	LS.LA.STO.U.1	LS.LA.STO.U.4	LS.LA.VB1.U.1	LS.LA.VB1.U.2	LS.LA.VB1.U.3	LS.LA.VB1.U.4	LS.LA.VET.M.3	LS.LA.VET.M.4	LS.LA.VET.M.5	LS.LA.VNH.M.2	LS.LA.VNH.M.4	LS.LA.VNH.M.5	LS.LA.WES.M.2	LS.LA.WES.M.3	LS.LA.WES.M.4	LS.LA.WES.M.5	LS.MN.L01-LS.M.1	LS.MN.L01-LS.M.2	LS.MN.L01-LS.M.4	LS.MN.L01-LS.U.1	LS.MN.L01-LS.U.2	LS.MN.L01-LS.U.3	LS.MN.L01-LS.U.4	LS.MN.L02-LS.U.1	LS.MN.L03-LS.U.2	LS.MN.L04-LS.U.2	LS.MN.L05-LS.U.1	LS.MN.L05-LS.U.2	LS.MN.L05-LS.U.3	LS.MN.L05-LS.U.4	LS.MN.L05-LS.U.5	LS.MN.L06-LS.U.2	LS.MN.L06-LS.U.4	LS.MN.L06-LS.U.5	LS.MN.L07-LS.U.2	LS.MN.L07-LS.U.4	LS.MN.L07-LS.U.5	LS.MN.L08-LS.U.1	LS.MN.L08-LS.U.2	LS.MN.L08-LS.U.3	LS.MN.L08-LS.U.5	LS.MN.L09-LS.U.3	LS.MN.L09-LS.U.5	LS.MN.L10-LS.U.1	LS.MN.L10-LS.U.2	LS.MN.L11-LS.U.1	LS.PX.ALA.M.2	LS.PX.ALA.M.3	LS.PX.ALA.M.4	LS.PX.ALA.M.5	LS.PX.ALA.M.6	LS.PX.COY.M.3	LS.PX.COY.M.4	LS.PX.COY.M.5	LS.PX.DOW.M.2	LS.PX.DOW.M.3	LS.PX.DOW.M.4	LS.PX.ENC.M.2	LS.PX.ENC.M.4	LS.PX.ENC.M.5	LS.PX.LAP.M.1	LS.PX.LAP.M.2	LS.PX.MAN.M.1	LS.PX.MAN.M.2	LS.PX.MAN.M.3	LS.PX.MAN.M.4	LS.PX.MAN.M.5	LS.PX.MON.U.2	LS.PX.MON.U.3	LS.PX.MON.U.5	LS.PX.MON.U.7	LS.PX.NUE.M.1	LS.PX.NUE.M.3	LS.PX.PAL.M.1	LS.PX.PAL.M.2	LS.PX.PAL.M.3	LS.PX.PAL.M.5	LS.PX.PIE.M.2	LS.PX.PIE.M.4	LS.PX.PIE.M.5	LS.PX.PKW.U.1	LS.PX.PKW.U.3	LS.PX.PKW.U.5	LS.PX.RPL.U.2	LS.PX.RPL.U.3	LS.PX.RPL.U.5
LS.BA.PIK.U.5	0.131404	0.117541	0.087793	0.028873	0.122529	0.099017	0.113137	0.101662	0.106862	0.106406	0.08529	0.116482	0	0.120089	0.023927	0.143588	0.090148	0.034475	0.146254	0.061958	0.006743	0.011437	0.00123	0	0.00123	0	0	0.002683	0.008759	0.001314	0.04087	0	0	0	0.001789	0	0.00262	0.001775	0.068619	0	0.153063	0	0.001733	0	0	0	0	0	0.003466	0	0.052864	0.114605	0.142475	0.099467	0.127748	0.143679	0.134343	0.028622	0.111464	0.034841	0.066688	0.034122	0.108322	0.111141	0.106061	0.106306	0	0.001719	0.049561	0.06373	0.05782	0.112506	0.132656	0.102872	0.114549	0.085951	0.090022	0.076824	0.152448	0.11601	0.13045	0.06637	0.100906	0.118285	0.164633	0.071478	0.102312	0.109768	0.076176	0.102116	0.101346	0.029216	0.070487	0.14937	0.099507	0.119754	0.105413	0.073336	0.087243	0.121583	0.105977	0.067698	0.11475	0.125718	0.110679	0.123856	0.106813	0.1163	0.087705	0.114874	0.121034	0.114107	0.065741	0.112894	0.002235	0.041428	0.041035	0.030141	0.08213	0.132133	0.06217	0.118838	0.06424	0.111732	0.101024	0.128282	0.081572	0.046709	0.113276	0.115418	0.088552	0.115654	0.080334	0.140276	0.117686	0.041708	0.10019	0.111621	0.074692	0.168935	0.086748	0.100919	0.078785	0.095293	0.137851	0.164674	0.079366	0.120561	0.144139	0.144044	0.106895	0.077381	0.042821	0.047174	0.029209	0.027627	0.116377	0.032085	0.120749	0.045345	0.135687	0.164203	0.079882	0.144866	0.123779	0.165462	0.056422	0.035343	0.075224	0.13541	0.081932	0	0	0.001719	0.001342	0.031939	0.097456	0.0722	0.033142	0.026981	0.104295	0.062569	0.066152	0.052065
LS.BA.PSP.M.1	0.163962	0.154869	0.106791	0.019936	0.171853	0.119304	0.137827	0.147204	0.115129	0.097718	0.100785	0.142087	0.120089	0	0.03478	0.173248	0.109162	0.019082	0.14813	0.052784	0.001957	0.015767	0.001328	0	0.001328	0.001509	0.001118	0.001621	0.004582	0	0.035621	0	0	0	0.000894	0	0.001621	0	0.11523	0	0.160451	0.000894	0.002613	0.000894	0	0	0	0	0.003228	0.000894	0.030104	0.128204	0.15445	0.081466	0.145043	0.165969	0.150433	0.016198	0.163975	0.051786	0.062767	0.030115	0.160569	0.148342	0.130877	0.164067	0.004874	0.005213	0.084893	0.065458	0.044749	0.155723	0.159534	0.077191	0.16056	0.12727	0.090551	0.061193	0.183104	0.164101	0.152582	0.060735	0.176388	0.144728	0.180553	0.063791	0.105832	0.136594	0.075543	0.121004	0.142646	0.016815	0.06412	0.17772	0.086503	0.105456	0.151096	0.09281	0.111735	0.146446	0.086877	0.051116	0.123503	0.14943	0.122952	0.173184	0.131793	0.105238	0.132458	0.123587	0.140668	0.124554	0.058099	0.121343	0.003578	0.029627	0.035416	0.019603	0.123675	0.200769	0.052532	0.140718	0.060872	0.160707	0.140174	0.116278	0.116929	0.034143	0.135509	0.159895	0.116833	0.135241	0.119023	0.173927	0.144796	0.035578	0.155996	0.119638	0.068949	0.203697	0.113718	0.147488	0.129634	0.159051	0.166346	0.227729	0.06998	0.166199	0.187589	0.146993	0.13534	0.071966	0.04703	0.040697	0.035264	0.02858	0.132038	0.023241	0.144491	0.031581	0.147825	0.224325	0.074889	0.161557	0.17026	0.216029	0.057568	0.036407	0.076826	0.156413	0.091326	0.003061	0.003298	0.004109	0.001551	0.055138	0.0957	0.062242	0.018629	0.024084	0.10617	0.051593	0.072751	0.04362
LS.BA.WB.U.1	0.031243	0.021358	0.014094	0.020929	0.031595	0.023777	0.029778	0.021855	0.028412	0.027435	0.018764	0.029292	0.023927	0.03478	0	0.023163	0.02112	0.023142	0.038928	0.030058	0.004298	0.013373	0.001705	0	0.003033	0.00088	0.001621	0.001747	0.001705	0	0.022959	0	0	0	0.001565	0	0.001747	0	0.011169	0	0.028941	0.001565	0.001565	0.001565	0	0	0	0	0.001314	0.001565	0.026996	0.02568	0.02733	0.027526	0.025666	0.035783	0.02547	0.017576	0.021311	0.026262	0.029156	0.011914	0.017063	0.017337	0.029896	0.029473	0.000447	0.001565	0.025299	0.024175	0.028623	0.030351	0.027441	0.051172	0.02084	0.026465	0.039529	0.031723	0.037028	0.029467	0.02716	0.019394	0.029589	0.019803	0.0453	0.03183	0.033151	0.027582	0.03116	0.031541	0.027136	0.016098	0.031762	0.035863	0.035568	0.03056	0.027063	0.025625	0.03738	0.021829	0.036639	0.029687	0.036495	0.026456	0.024171	0.033789	0.02439	0.029512	0.013185	0.020597	0.029167	0.032313	0.024592	0.023904	0.005255	0.023905	0.025787	0.01745	0.014668	0.031983	0.033926	0.037392	0.029775	0.028638	0.025255	0.029856	0.029013	0.02812	0.021498	0.034896	0.024767	0.040059	0.022216	0.027318	0.019727	0.031633	0.022495	0.023771	0.03893	0.033811	0.023079	0.018799	0.028061	0.01138	0.036287	0.042441	0.034821	0.030949	0.033504	0.045573	0.02832	0.032728	0.031229	0.024456	0.021444	0.026222	0.037753	0.024116	0.042297	0.022046	0.034581	0.050703	0.037519	0.035319	0.0349	0.039336	0.037569	0.023567	0.026772	0.05175	0.028413	0.00088	0.001314	0.001118	0	0.023504	0.046375	0.031724	0.017232	0.024472	0.051006	0.032095	0.027966	0.033056
LS.BA.WB.U.2	0.149729	0.138343	0.119812	0.028335	0.201684	0.121966	0.167042	0.16275	0.136192	0.102055	0.096503	0.148816	0.143588	0.173248	0.023163	0	0.119987	0.024758	0.172089	0.054714	0.005127	0.011752	0	0.003235	0	0	0	0	0.008758	0	0.041199	0	0.001788	0	0	0.001786	0	0	0.111255	0	0.156668	0	0.001328	0	0	0.002606	0	0	0.002781	0	0.041576	0.153268	0.187646	0.083157	0.175134	0.208282	0.169568	0.016453	0.169589	0.042167	0.073987	0.043355	0.167332	0.164065	0.149477	0.153542	0.006484	0.005909	0.081034	0.067088	0.061197	0.173028	0.196957	0.116326	0.155562	0.126976	0.110311	0.089511	0.210193	0.170942	0.175312	0.081372	0.170771	0.174694	0.212503	0.085605	0.122506	0.161151	0.079574	0.124844	0.166736	0.0229	0.075438	0.200041	0.11042	0.127552	0.146455	0.106038	0.130349	0.187205	0.10751	0.053827	0.129199	0.157948	0.128201	0.184808	0.143055	0.140983	0.123421	0.166118	0.161021	0.136749	0.077178	0.125202	0.000671	0.036924	0.035019	0.025561	0.158128	0.223844	0.059411	0.171487	0.064581	0.187136	0.143531	0.144397	0.11272	0.046605	0.123721	0.154641	0.108741	0.136917	0.110033	0.198613	0.157574	0.036509	0.151417	0.154922	0.074123	0.22011	0.125209	0.164723	0.134556	0.149513	0.186609	0.206983	0.082179	0.1719	0.191649	0.169593	0.156611	0.077366	0.054855	0.048176	0.029899	0.028521	0.159515	0.028891	0.14978	0.036223	0.166461	0.21994	0.075936	0.172681	0.175508	0.222475	0.061437	0.032105	0.092567	0.157636	0.082426	0.001342	0.002795	0.00679	0.001342	0.040652	0.110538	0.075205	0.023066	0.019451	0.117727	0.054973	0.067348	0.038105
LS.BA.WB.U.3	0.11712	0.141754	0.10954	0.012568	0.132703	0.087056	0.102131	0.129179	0.09037	0.076006	0.077051	0.113712	0.090148	0.109162	0.02112	0.119987	0	0.021926	0.10133	0.036098	0.001509	0.009414	0	0.002571	0	0	0	0	0.005531	0	0.034136	0	0	0	0	0.00173	0	0.001341	0.115427	0	0.123472	0	0	0	0	0.00123	0	0	0	0	0.022929	0.093043	0.113709	0.048388	0.133125	0.153432	0.131621	0.011683	0.135942	0.038387	0.041488	0.021793	0.141131	0.12927	0.103616	0.123939	0.007701	0.006411	0.0498	0.043721	0.034872	0.132312	0.149694	0.069088	0.112844	0.103482	0.073605	0.046939	0.142007	0.131654	0.128575	0.049894	0.151883	0.128474	0.145512	0.042562	0.074648	0.127054	0.054106	0.080548	0.136598	0.011722	0.051639	0.148816	0.080881	0.08966	0.123617	0.069275	0.085781	0.142605	0.080925	0.030871	0.098995	0.119434	0.095668	0.161531	0.106398	0.089112	0.121296	0.119257	0.116731	0.096947	0.049711	0.094478	0.000894	0.023585	0.020495	0.013008	0.11919	0.181838	0.037742	0.121064	0.044707	0.138369	0.100497	0.082359	0.083421	0.021253	0.106686	0.114553	0.07756	0.095761	0.092465	0.142862	0.118666	0.031075	0.150797	0.098817	0.056998	0.164927	0.075869	0.125979	0.103733	0.152658	0.154229	0.194411	0.062598	0.135331	0.156837	0.129934	0.113794	0.051964	0.024266	0.032121	0.010857	0.026338	0.100639	0.012752	0.109664	0.029423	0.138473	0.193191	0.064593	0.148894	0.156124	0.179796	0.04334	0.024054	0.05908	0.121003	0.074357	0.001551	0.001733	0.004497	0.001551	0.035624	0.075816	0.051385	0.022821	0.011346	0.066797	0.041388	0.032218	0.028211
LS.BA.WB.U.5	0.022889	0.017341	0.004619	0.018649	0.018424	0.023383	0.010999	0.013876	0.023005	0.026506	0.014959	0.020207	0.034475	0.019082	0.023142	0.024758	0.021926	0	0.032079	0.019293	0.001733	0.007901	0	0	0.001286	0	0	0.001771	0.003683	0.000894	0.017602	0	0	0	0.001677	0	0.000894	0.000671	0.006428	0	0.030035	0	0.000887	0	0	0	0	0	0.000894	0	0.019439	0.025367	0.029319	0.026764	0.019131	0.022559	0.018354	0.017144	0.019317	0.014815	0.021617	0.020276	0.008836	0.020126	0.025227	0.01726	0	0	0.018376	0.016642	0.019562	0.015241	0.021143	0.03733	0.016139	0.007169	0.03333	0.024669	0.028025	0.01885	0.022455	0.02182	0.016818	0.01558	0.038001	0.020942	0.022004	0.009981	0.02451	0.022495	0.01744	0.018058	0.02463	0.024597	0.036246	0.021481	0.021973	0.02362	0.023592	0.023621	0.029761	0.02064	0.029313	0.019955	0.020525	0.020353	0.019953	0.032126	0.010705	0.014009	0.025965	0.027659	0.014523	0.032115	0.004553	0.02414	0.01989	0.010912	0.014118	0.016629	0.02005	0.021686	0.023178	0.022297	0.01915	0.035173	0.019915	0.020223	0.015366	0.023767	0.020468	0.024644	0.014121	0.016286	0.021773	0.025329	0.014416	0.014322	0.02773	0.027295	0.00703	0.007376	0.022414	0.0138	0.020369	0.019962	0.031154	0.016255	0.020978	0.030304	0.017207	0.027091	0.021484	0.018601	0.018518	0.026719	0.032801	0.013351	0.028137	0.015586	0.019175	0.029216	0.030541	0.020948	0.019889	0.01839	0.021815	0.021169	0.030513	0.030024	0.02297	0	0	0	0.00088	0.014155	0.029503	0.018407	0.013981	0.012975	0.030492	0.033704	0.024167	0.02407
LS.BA.WBO.U.3	0.161725	0.157599	0.085419	0.024702	0.18774	0.149911	0.15328	0.117158	0.137493	0.120202	0.113261	0.157543	0.146254	0.14813	0.038928	0.172089	0.10133	0.032079	0	0.072084	0.005401	0.017235	0	0.001787	0	0.001453	0.000671	0	0.006273	0	0.046011	0	0	0	0.000447	0	0	0.001787	0.093679	0	0.162537	0.000447	0.001957	0.000447	0	0	0	0	0.001509	0.000447	0.037093	0.151179	0.16372	0.09109	0.162781	0.16928	0.159876	0.015953	0.155465	0.044842	0.080789	0.039663	0.122379	0.163432	0.152784	0.147467	0.003015	0.004123	0.093849	0.080564	0.056578	0.141875	0.173586	0.119895	0.151223	0.104684	0.11454	0.100874	0.17834	0.157341	0.157259	0.088456	0.155917	0.161077	0.204736	0.085499	0.131469	0.133915	0.094021	0.135904	0.143019	0.024308	0.081862	0.181291	0.116458	0.124774	0.146197	0.106748	0.150873	0.167889	0.119552	0.059239	0.136824	0.151181	0.122323	0.167502	0.148817	0.142154	0.109351	0.144986	0.143283	0.147442	0.07052	0.141533	0.003448	0.043967	0.034192	0.022248	0.133728	0.196229	0.086662	0.163268	0.080743	0.170622	0.143515	0.143758	0.127178	0.063255	0.128791	0.17906	0.136023	0.150734	0.119034	0.175738	0.147934	0.047224	0.144433	0.137306	0.096966	0.206068	0.147605	0.129151	0.146563	0.13095	0.169204	0.211971	0.090803	0.175424	0.187884	0.172936	0.145714	0.088112	0.05395	0.051535	0.042356	0.03877	0.152209	0.027573	0.152524	0.041702	0.170804	0.217691	0.080464	0.175014	0.187176	0.234738	0.078802	0.033017	0.089238	0.160516	0.102119	0.001453	0.001453	0.002907	0	0.049365	0.103799	0.06911	0.027708	0.019641	0.115167	0.077953	0.098274	0.051401
LS.BA.WBO.U.5	0.047134	0.048436	0.036665	0.025316	0.0658	0.04337	0.050655	0.043734	0.051041	0.061751	0.032911	0.055454	0.061958	0.052784	0.030058	0.054714	0.036098	0.019293	0.072084	0	0.004133	0.016846	0.001621	0	0.002907	0	0.000894	0.00334	0.005973	0	0.019697	0	0.003564	0	0	0	0.001565	0	0.025825	0	0.062904	0	0	0	0	0	0	0	0.001782	0	0.025629	0.04773	0.054971	0.037013	0.043961	0.049181	0.049219	0.018946	0.044265	0.015506	0.049525	0.017157	0.041085	0.048418	0.051528	0.055968	0.002977	0.004731	0.037106	0.047913	0.038183	0.039337	0.052672	0.062293	0.042924	0.03596	0.043637	0.051539	0.062798	0.045798	0.056131	0.039969	0.051221	0.043882	0.074395	0.041388	0.059295	0.040909	0.038244	0.046484	0.053277	0.011106	0.038405	0.064771	0.061944	0.045129	0.04534	0.054531	0.044683	0.045321	0.048498	0.04165	0.049755	0.047437	0.046997	0.050585	0.047399	0.057943	0.032618	0.048219	0.045891	0.05632	0.025332	0.062595	0.003529	0.026697	0.029355	0.015574	0.030884	0.049858	0.048331	0.061586	0.040971	0.068511	0.043222	0.05999	0.043068	0.031354	0.035907	0.062716	0.04348	0.057557	0.042784	0.065372	0.053809	0.02897	0.051023	0.048642	0.042866	0.069063	0.052352	0.037537	0.052255	0.034958	0.050919	0.081185	0.047888	0.050217	0.068635	0.074812	0.059655	0.049873	0.041249	0.034135	0.032268	0.033794	0.067648	0.027828	0.062426	0.039987	0.067935	0.077906	0.051165	0.061448	0.053276	0.061822	0.051962	0.03154	0.050384	0.066996	0.065726	0	0	0.003417	0	0.03271	0.066	0.044002	0.021951	0.02022	0.06724	0.042486	0.05173	0.048907
LS.BO.HC4.M.2	0.004777	0.003556	0.002669	0.0038	0.005681	0.007414	0.005499	0	0.004939	0.009069	0.009019	0.005071	0.006743	0.001957	0.004298	0.005127	0.001509	0.001733	0.005401	0.004133	0	0.003465	0.001509	0.001726	0.001509	0	0.001537	0.002767	0.005171	0.001788	0.007545	0	0.001565	0	0.000894	0	0.0031	0.001731	0.001509	0.001754	0.010584	0	0.001677	0	0	0	0	0.001453	0.003129	0.001726	0.004472	0.001565	0.002851	0.003241	0.002572	0.007295	0.004933	0.007377	0	0.00257	0.004556	0.000894	0.001565	0.006414	0.006394	0.003856	0	0.001314	0.002222	0.004876	0.007795	0	0.005527	0.008202	0.004688	0.001314	0.009173	0.002739	0.005115	0.002348	0.006547	0.007657	0.001761	0.003577	0.008832	0.007426	0.007518	0.002682	0.003829	0.005339	0.004373	0.002849	0.008637	0.005182	0.003309	0.006176	0.003003	0	0.002905	0.001564	0.004107	0.008831	0.005309	0.007252	0.005856	0.003235	0.001562	0.004053	0.003689	0.003019	0.005295	0.006099	0.002795	0.005295	0.001785	0.010635	0.007126	0.006764	0.003116	0.00443	0.009388	0.002009	0.00413	0.001677	0.003347	0.008734	0.005318	0.009252	0.00552	0.00682	0.004074	0.003018	0.004542	0.002683	0.004186	0.00559	0.001564	0.003745	0.007748	0.001564	0.003529	0.000447	0.001754	0	0.004316	0.005532	0.009587	0.002564	0.008592	0.006399	0.006956	0.011393	0.008399	0.007014	0.005882	0.002013	0.006396	0.006141	0.00777	0.004332	0.008188	0.008244	0.005925	0.005839	0.002124	0.007575	0.006956	0.006394	0.007121	0.013003	0.011414	0.001719	0.001788	0.002878	0.001733	0.002683	0.005094	0.008157	0.007571	0.004567	0.011617	0.007351	0.009912	0.006897
LS.BO.HC4.M.3	0.013235	0.012641	0.005141	0.014559	0.021244	0.019679	0.019251	0.008171	0.014336	0.019659	0.012405	0.014239	0.011437	0.015767	0.013373	0.011752	0.009414	0.007901	0.017235	0.016846	0.003465	0	0.000839	0.001649	0.001509	0.00429	0.006764	0.005898	0.001787	0.004025	0.010128	0.005499	0.007169	0.00369	0.002404	0.003909	0.006429	0.00408	0.010184	0.006987	0.020803	0.000839	0.006037	0.003634	0.001509	0.003864	0.003354	0	0.002851	0	0.012384	0.016529	0.016168	0.011439	0.019776	0.022563	0.023068	0.011137	0.012115	0.005454	0.01181	0.004121	0.01076	0.018475	0.018077	0.007797	0.005311	0.004451	0.015586	0.014952	0.013422	0.007847	0.015724	0.018417	0.018264	0.012655	0.014659	0.013517	0.018962	0.018066	0.012753	0.01901	0.018273	0.011074	0.020924	0.015085	0.017872	0.011791	0.010634	0.020079	0.016011	0.00246	0.0145	0.012569	0.0189	0.018634	0.01251	0.007589	0.014462	0.017537	0.01562	0.014571	0.018394	0.016574	0.014874	0.014645	0.016934	0.016001	0.012808	0.014841	0.008132	0.019357	0.013804	0.015002	0.0026	0.017152	0.007112	0.010836	0.00997	0.016494	0.020435	0.012333	0.014063	0.015892	0.01692	0.023561	0.023795	0.021626	0.011521	0.026214	0.021276	0.018388	0.022633	0.017158	0.017483	0.012455	0.01393	0.014695	0.018102	0.017527	0.014651	0.005828	0.01291	0.010426	0.011915	0.013942	0.013686	0.009987	0.014596	0.015274	0.010202	0.015567	0.013425	0.010308	0.008864	0.005702	0.017266	0.010948	0.014781	0.011434	0.022921	0.022276	0.013151	0.012529	0.016746	0.018131	0.011717	0.009928	0.013839	0.020494	0.015102	0	0	0	0	0.010464	0.012963	0.011798	0.008465	0.010309	0.016159	0.013592	0.01721	0.01488
LS.BO.HC4.M.4	0.001649	0	0.001118	0	0	0	0	0	0	0.000839	0.001286	0	0.00123	0.001328	0.001705	0	0	0	0	0.001621	0.001509	0.000839	0	0	0	0.000839	0.001118	0.002178	0.000894	0.000839	0	0.000839	0.001118	0	0.001118	0	0.00134	0.001118	0	0.00123	0.001731	0	0.001118	0.000447	0.00123	0.001286	0.001286	0	0.003004	0	0.001118	0.00123	0.001118	0	0.00123	0	0	0.00134	0.00123	0	0.00123	0	0.000839	0.001118	0.001118	0.000893	0	0.002739	0.00123	0.001118	0	0	0	0.000447	0.001118	0	0.000839	0.00123	0	0.00123	0	0.00123	0.00123	0	0.001649	0.002376	0.00088	0	0	0	0.001453	0	0.001328	0.001453	0	0	0.002215	0	0.00123	0.00123	0	0	0	0	0.001342	0.000839	0	0.00123	0	0	0	0	0	0	0	0.000447	0.000894	0	0	0.001118	0.00123	0	0.00123	0	0	0.001342	0	0.001118	0.00123	0.000839	0	0	0.00123	0	0.000839	0.000447	0	0.001118	0.00123	0	0.001118	0.001286	0	0	0	0	0.001328	0	0	0	0	0	0.000894	0	0	0	0	0.001314	0.001118	0	0	0.001342	0	0	0.001342	0	0	0.000447	0.000447	0.000447	0	0	0	0.001509	0	0.000447	0	0	0.001558	0.00123	0.001286	0	0.001118	0.000447
LS.BO.I1.U.1	0.002571	0	0	0	0.001118	0.000447	0.000894	0.000447	0	0	0	0.002963	0	0	0	0.003235	0.002571	0	0.001787	0	0.001726	0.001649	0	0	0.002222	0.002557	0.002655	0.005143	0.004444	0.005555	0.000893	0.003075	0.002571	0.000839	0	0.006184	0.002152	0.002551	0.001565	0.005056	0.005772	0.00123	0.005451	0.001335	0	0.004107	0.003019	0.003794	0.002006	0	0.001558	0.002879	0.003186	0.001788	0.003297	0.002977	0.001787	0.000893	0.000894	0	0	0	0.003409	0.000783	0.002006	0.000671	0.005339	0.003403	0.001705	0.000839	0.00211	0.002682	0.004437	0.000783	0.004017	0.001342	0.000447	0.003324	0.002013	0.003354	0.002558	0.002905	0.007379	0.003129	0.002949	0	0.000894	0.00436	0.003798	0.003773	0.005702	0	0.002654	0.004009	0.005437	0.002152	0.004135	0.001677	0	0.003772	0	0.001328	0.005784	0.000783	0.001787	0.006114	0.001565	0	0.002991	0.004346	0.001342	0.004738	0.001118	0.000783	0.002009	0.004081	0.002236	0.002851	0.002767	0.00531	0.002991	0.003326	0	0.000894	0.003354	0.001789	0.003019	0	0.00299	0.003228	0.003409	0.004959	0.00211	0.0032	0.002516	0.000783	0.002907	0.004332	0.000893	0.001118	0.001314	0.001775	0.000671	0.002991	0.004081	0.003239	0.003676	0.002124	0.002795	0.002572	0.002432	0.002893	0.001551	0.001558	0.001558	0	0.003354	0.001342	0.000447	0.003648	0.006006	0.003798	0.002229	0.003173	0.002432	0.002236	0	0	0.00341	0	0	0.002006	0.004301	0.005451	0	0.001558	0.001342	0.001558	0.00232	0.002879	0.003117	0.001558	0	0.001314
LS.BO.I2.U.1	0.001649	0	0.001118	0	0	0	0	0	0.001328	0.000839	0.001286	0.001286	0.00123	0.001328	0.003033	0	0	0.001286	0	0.002907	0.001509	0.001509	0	0.002222	0	0.001286	0	0.002206	0.001732	0.001733	0	0.000783	0.001286	0.00123	0	0.000839	0.00257	0.000447	0.001328	0.000839	0.00352	0.000671	0.000867	0.00088	0	0	0.000671	0.000894	0.002571	0	0.002404	0.003019	0.001565	0	0.000894	0.000839	0.000894	0.001787	0.000447	0	0	0	0.00123	0	0.00376	0.002178	0.000447	0.003228	0.00123	0.001118	0	0	0.000839	0.001677	0	0	0.002152	0.0026	0.002586	0.001747	0	0	0.001649	0	0.000867	0.002851	0.000447	0.000839	0.000867	0.002613	0.000839	0	0.001328	0.002152	0.002068	0	0.002984	0	0	0.000894	0.001286	0.000839	0.001118	0	0	0.000894	0	0	0	0.00123	0	0.000839	0.000839	0.00123	0	0.001775	0.002207	0.001747	0.002613	0.001118	0.002152	0.001286	0.001747	0	0.001118	0.000894	0	0.001286	0.00123	0.000783	0.00123	0.001565	0.000867	0.001286	0.000783	0.001733	0.000783	0.000839	0.002977	0	0.002404	0.001286	0	0	0.001286	0	0.002558	0.002194	0.002124	0.001551	0	0.001453	0.003297	0.000894	0.000894	0	0.001663	0.0026	0.001118	0.001286	0.002348	0.001286	0.002124	0.001342	0	0.001453	0	0.000447	0.001677	0.001733	0	0.000894	0.000867	0.001509	0	0.002795	0.001509	0.002404	0.002844	0.003634	0.001733	0.000894	0.001118	0.000447
